,BBCNews_timestamp,BBCNews_tweet_text,BBCNews_cmpd_sntmt,BBCNews_pos_sntmt,BBCNews_neg_sntmt,BBCNews_neu_sntmt,CBSNews_timestamp,CBSNews_tweet_text,CBSNews_cmpd_sntmt,CBSNews_pos_sntmt,CBSNews_neg_sntmt,CBSNews_neu_sntmt,CNN_timestamp,CNN_tweet_text,CNN_cmpd_sntmt,CNN_pos_sntmt,CNN_neg_sntmt,CNN_neu_sntmt,FoxNews_timestamp,FoxNews_tweet_text,FoxNews_cmpd_sntmt,FoxNews_pos_sntmt,FoxNews_neg_sntmt,FoxNews_neu_sntmt,NYT_timestamp,NYT_tweet_text,NYT_cmpd_sntmt,NYT_pos_sntmt,NYT_neg_sntmt,NYT_neu_sntmt
74,01/06/2018 10:15:40,NI tourism aims to expand with hotel increase in 2018 https://t.co/oUXSaHUmdT,0.5574,0.338,0.0,0.662,01/07/2018 15:21:30,"In minus 18° F cold, Boston firefighters battle a blaze for hours, as their hats turn to ice blocks and their jacke… https://t.co/GxD3J2oKcZ",-0.5423,0.0,0.191,0.809,01/07/2018 20:15:10,Water leak floods crowded JFK Airport baggage claim https://t.co/lyAB2vXjz4 https://t.co/ZzjBrTMoK5,-0.34,0.0,0.211,0.789,01/07/2018 22:04:54,"Betty White, 95, speaks about longevity, vodka and hot dogs https://t.co/gwpVS4FrTD",0.0,0.0,0.0,1.0,01/07/2018 14:29:58,Fujimori Urges Peruvians to Set Aside ‘Grudges’ After His Release. https://t.co/3rZNQ3nBJQ,0.0,0.0,0.0,1.0
75,01/06/2018 10:09:45,RT @BBCNewsbeat: Will Young has received an apology from Transport for London after the singer said he was called a homophobic slur by a bu…,0.0516,0.052,0.0,0.948,01/07/2018 15:01:01,"""SWATting"" prank prompts police to respond to San Francisco home to investigate fake 911 call… https://t.co/xdCMAU6kdL",-0.4767,0.0,0.171,0.829,01/07/2018 20:00:09,"""Fire and Fury"" author Michael Wolff says the 25th Amendment — which addresses the transition of powers if a presid… https://t.co/9DJWpEtppT",-0.7269,0.0,0.264,0.736,01/07/2018 22:01:27,"This morning on @foxandfriends, @LisaMarieBoothe discussed @TheDemocrats' recent approach to the issue of illegal i… https://t.co/40pCgCDbp7",-0.5574,0.0,0.194,0.806,01/07/2018 14:28:58,"Golden Globes 2018: At Starry Parties, #MeToo Is Barely Noted. https://t.co/U0ACPoAhiJ",0.4019,0.213,0.0,0.787
76,01/06/2018 09:45:57,John Worboys: Victims 'terrified' by prison release https://t.co/xGc0ltNra1,-0.6808,0.0,0.483,0.517,01/07/2018 14:41:32,A bystander captured video of a driver trying to reverse a car out of the Boston Harbor that was surrounded by rush… https://t.co/xLqpJcBghd,0.0,0.0,0.0,1.0,01/07/2018 19:45:09,"Here is former White House chief strategist Steve Bannon's full statement on comments attributed to him in ""Fire an… https://t.co/WFgbuLgpEn",-0.34,0.0,0.112,0.888,01/07/2018 21:57:01,"Trump: 'Fire and Fury' is 'fake book,' Camp David meeting 'great' https://t.co/xUynU7KjPq",-0.8481,0.0,0.505,0.495,01/07/2018 13:58:58,Golden Globes 2018: Where to Stream the Nominated Movies and TV Shows. https://t.co/v04TpJ3bXc,0.0,0.0,0.0,1.0
77,01/06/2018 08:40:10,RT @bbcweather: Scotland &amp; N Ireland: Cold and frosty start for most with a few wintry showers affecting SE Scotland. These showers may con…,0.0,0.0,0.0,1.0,01/07/2018 14:21:01,Single Powerball ticket sold in New Hampshire wins the $570 million jackpot https://t.co/IrW0pw9Nh6 https://t.co/5Dub7HhtzL,0.5719,0.222,0.0,0.778,01/07/2018 19:30:56,"Two commercial planes collide on the ground in Toronto, sparking a small fire and prompting the evacuation of dozen… https://t.co/tozpXKwIAc",-0.4019,0.0,0.179,0.821,01/07/2018 21:54:42,"Capt. Bob Wells on Olympic discussions between NoKo, SoKo: ""Anything that begins a process to essentially address n… https://t.co/wJYM3u9LES",0.25,0.105,0.0,0.895,01/07/2018 13:26:58,Golden Globes Briefing: Golden Globes 2018: What to Watch For. https://t.co/oYC94NYsK6,0.0,0.0,0.0,1.0
78,01/06/2018 08:40:03,RT @bbcweather: England &amp; Wales: Icy patches S/SW Eng - otherwise mainly cloudy start with patchy rain and hill snow across N Wales &amp; N/NE…,0.0,0.0,0.0,1.0,01/07/2018 14:03:05,Spirit Airlines passenger accused of inappropriately touching woman on flight https://t.co/Y6PWOmVLVx https://t.co/mjbf4sXg6i,-0.128,0.122,0.158,0.719,01/07/2018 19:15:07,"""It doesn't take a genius"" to see President Trump is ""badgering"" the Clinton Foundation investigation, says House I… https://t.co/F9OE3IXOHN",0.0,0.0,0.0,1.0,01/07/2018 21:53:01,".@VP: ""Rebuilding our military. Supporting law enforcement. Historic regulatory reform."" https://t.co/0AqYKEDrqP",0.4404,0.225,0.0,0.775,01/07/2018 13:13:58,Fujimori Calls on Peruvians to Set Aside ‘Grudges’ After His Release. https://t.co/3rZNQ3nBJQ,0.0,0.0,0.0,1.0
79,01/06/2018 04:12:44,Labour criticised over reaction to Iran protests https://t.co/ra0S4iYcoF,-0.5719,0.0,0.439,0.561,01/07/2018 13:48:05,"U.S. Ambassador Nikki Haley: ""Iranian regime is now on notice"" https://t.co/Cl7GLCXveJ https://t.co/bwyaX9IzKG",0.0,0.0,0.0,1.0,01/07/2018 19:00:19,New Homeland Security Secretary Kirstjen Nielsen secretary faces her first immigration litmus test… https://t.co/4IIbzqGJLr,0.34,0.156,0.0,0.844,01/07/2018 21:52:36,".@KevinJacksonTBS: ""[Barack Obama] lost 17,000 manufacturing jobs in the last year of his presidency, and President… https://t.co/2u89FuD9JI",-0.3182,0.0,0.126,0.874,01/07/2018 12:44:58,"The Befana Market, a Beloved Roman Tradition, Is Imperiled. https://t.co/qO3U39HaJ0",0.5106,0.292,0.0,0.708
80,01/06/2018 04:01:53,Government plans 'English hubs' to boost child literacy https://t.co/iJ3doxeUZf,0.4019,0.252,0.0,0.748,01/07/2018 13:33:06,"Why Michael Wolff's tell-all book is ""very serious"" for the White House https://t.co/xjZAUI9wGH https://t.co/iYZs36zTz3",-0.1513,0.0,0.109,0.891,01/07/2018 18:45:14,Saudi Arabia arrests 11 princes protesting cuts to perks https://t.co/i1txXespuD https://t.co/Jjb7O0O5qM,-0.7845,0.0,0.497,0.503,01/07/2018 21:51:02,".@POTUS, yesterday: ""There's been no collusion between us and the Russians. Now there has been collusion between… https://t.co/5G5UH1NnOH",-0.296,0.0,0.115,0.885,01/07/2018 12:43:58,Rohingya Militants in Myanmar Claim Responsibility for Attack. https://t.co/3Kj2OyjJl7,-0.4767,0.0,0.279,0.721
81,01/06/2018 02:39:18,Proton beam cancer treatment to start in Manchester in 2018 https://t.co/U0CEvg9HeQ,-0.6597,0.0,0.306,0.694,01/07/2018 13:18:09,.@60Minutes asks Russian network's editor-in-chief if it backed Trump https://t.co/BipXqpELlr https://t.co/PqoxeLk3I8,0.0258,0.099,0.0,0.901,01/07/2018 18:30:21,Here's a look at the week in politics https://t.co/2IBAcXbiud https://t.co/i1JPHnAXLU,0.0,0.0,0.0,1.0,01/07/2018 21:49:25,"RT @FoxBusiness: .@mattgaetz on if DOJ and FBI refuse to comply with a subpoena issued by Congress to turn over documents: ""People at the h…",-0.296,0.0,0.087,0.913,01/07/2018 10:13:57,"Homes that Sold for Around $600,000. https://t.co/ktJwtKNAkt",0.0,0.0,0.0,1.0
82,01/06/2018 01:20:46,Transport for London 'sorry' over Will Young abuse claims https://t.co/kpTsXN1MnU,-0.6369,0.0,0.318,0.682,01/07/2018 13:03:05,"Olympic boxer Paul Gonzales accused of lewd acts on girl he met at California gym, deputies say… https://t.co/JYOvLhsS4L",-0.296,0.0,0.115,0.885,01/07/2018 18:15:07,"This ministry has the ""intractable"" task of reuniting North and South Korea https://t.co/aE2YJdwCkt https://t.co/LnDFXx2FCa",0.0,0.0,0.0,1.0,01/07/2018 21:42:03,"UNICEF using biased information to blacklist Israel military, critics say https://t.co/ASIbxG4yim",-0.5106,0.0,0.323,0.677,01/07/2018 09:27:57,Trump’s Twitter Threats Put American Credibility on the Line. https://t.co/N8r75Lorzg,-0.4215,0.0,0.237,0.763
83,01/06/2018 01:20:46,Northampton GP 'stroked 16-year-old's nipples' https://t.co/VsKjhfUpmN,0.0,0.0,0.0,1.0,01/07/2018 12:48:07,"Patriots' Tom Brady, Bill Belichick and Robert Kraft respond to reports of friction https://t.co/nzG2N5QiYr https://t.co/QN28mRsp42",0.0,0.0,0.0,1.0,01/07/2018 18:00:14,US adds platform for stealth jets to Pacific https://t.co/zzJdaXDY3F https://t.co/q9CBqsReTY,-0.0772,0.0,0.126,0.874,01/07/2018 21:40:58,Office of @PressSec: Readout of @POTUS’s Call with President @EmmanuelMacron of France. https://t.co/s6jQNNWufO,0.0,0.0,0.0,1.0,01/07/2018 07:27:56,"Rangers 2, Coyotes 1 in overtime: Henrik Lundqvist Has the Last Word as the Rangers Win in a Shootout. https://t.co/g9fzlAAtaS",0.5859,0.183,0.0,0.817
84,01/05/2018 23:54:07,Gender pay gap: More than 500 firms reveal their figures https://t.co/4JYe0rbYda,-0.1027,0.0,0.123,0.877,01/07/2018 12:33:05,"Gary Cohn answers question about future at White House: ""I'm here today"" https://t.co/6DqfSDBHl4 https://t.co/7ioJR4zpPS",0.0,0.0,0.0,1.0,01/07/2018 18:00:03,Former White House chief strategist Steve Bannon says he regrets not responding sooner to comments attributed to hi… https://t.co/XbfGSjwv7I,-0.3612,0.0,0.122,0.878,01/07/2018 21:36:43,"Chris Christie thinks he'd be president if Trump hadn't run, report says https://t.co/zxfuBTV4YW",0.0,0.0,0.0,1.0,01/07/2018 06:57:56,32 Sailors Missing After Ships Collide Off China’s East Coast. https://t.co/rOzW7V6DC4,-0.3612,0.0,0.28,0.72
85,01/05/2018 23:46:56,Republicans urge investigation into Trump dossier author https://t.co/jUL39flaEf,0.0,0.0,0.0,1.0,01/07/2018 12:18:09,Cold temperatures in Florida are causing iguanas to go listless and fall out of trees https://t.co/0sEDabg4u8 https://t.co/rbh4ry2zz2,0.0,0.0,0.0,1.0,01/07/2018 17:45:15,What you need to know about hackers who might try to exploit Spectre and Meltdown bugs https://t.co/mrnKPG2Oaz https://t.co/SMQkrNHn2h,-0.1027,0.0,0.076,0.924,01/07/2018 21:33:03,".@SenateMajLdr: ""From a right-of-center point of view, 2017 was the most consequential year in the many years that… https://t.co/UEvnPqRMW4",0.0,0.0,0.0,1.0,01/07/2018 06:29:56,Nathan Chen Soars on 5 Quads and Skates Away With the U.S. Crown. https://t.co/x2o0qKGsJx,0.0,0.0,0.0,1.0
86,01/05/2018 23:17:37,UK online casinos face money laundering probe https://t.co/4hnL2Uizxx,0.0,0.0,0.0,1.0,01/07/2018 12:03:05,Philip Morris wants to quit its tobacco habit https://t.co/woxgalvmQj https://t.co/68vrVSl7Rz,0.0,0.0,0.0,1.0,01/07/2018 17:30:06,"Actor Jerry Van Dyke, brother of Dick, dies at age 86 https://t.co/E0FabaOazB https://t.co/xbrFGdWlQd",-0.7096,0.0,0.349,0.651,01/07/2018 21:28:03,".@eScarry on #Trump border plan: ""Democrats are banking on the idea that they don't have very much incentive to be… https://t.co/2Nse2DfVok",0.4173,0.122,0.0,0.878,01/07/2018 06:28:56,"Horace Ashenfelter, Olympic Victor of a Cold War Showdown, Dies at 94. https://t.co/FPn3z9taah",-0.5994,0.0,0.262,0.738
87,01/05/2018 22:42:53,"RT @BBCSport: They left it until the 84th minute, but Man Utd are through to the fourth round of the #FACup !

Full report here👇
https://t.…",0.0,0.0,0.0,1.0,01/07/2018 11:48:05,"Sen. Chuck Grassley and Sen. Lindsay Graham call for investigation into ""Trump dossier"" author… https://t.co/8ATF6hAN7B",0.0,0.0,0.0,1.0,01/07/2018 17:15:02,The new tax law is expected to spark a $450 billion buyout bonanza for Wall Street https://t.co/jIgosqHNQF https://t.co/tTyCFgxQea,0.2263,0.106,0.0,0.894,01/07/2018 21:21:30,"In an interview with @njdotcom, @ChrisChristie said that had @realDonaldTrump not run in the 2016 GOP presidential… https://t.co/3TJmcWEnjb",0.0,0.0,0.0,1.0,01/07/2018 06:27:56,What’s on TV Sunday: The Golden Globes and ‘The Chi’. https://t.co/ZPrHVaTsHd,0.0,0.0,0.0,1.0
88,01/05/2018 22:35:36,"Saturday's Guardian: ""Taxicab rapist may face fresh prosecutions"" (via @hendopolis) #tomorrowspaperstoday https://t.co/97SojJe4JK",-0.5574,0.134,0.285,0.581,01/07/2018 11:33:06,"Overwhelmed by flu cases, some ERs turn ambulances away https://t.co/MsBKJcBMbG https://t.co/dj2QAyC773",-0.34,0.094,0.203,0.703,01/07/2018 17:00:13,"Sydney, Australia, swelters with near-record high temperature https://t.co/bbP4JamsYN https://t.co/U5cAGGTFmt",0.0,0.0,0.0,1.0,01/07/2018 21:13:04,Mississippi woman bags deer ahead of her 100th birthday https://t.co/YbPZGpZheh,0.0,0.0,0.0,1.0,01/07/2018 06:13:56,"Falcons 26, Rams 13: Falcons Hang On Against the Rams for a Tough Playoff Win. https://t.co/WJdQHqSNls",0.5106,0.208,0.082,0.71
89,01/05/2018 22:35:27,"Saturday's Star: ""Dancing on ice stars hit by killer flu"" (via @hendopolis) #tomorrowspaperstoday https://t.co/kIhsSji0Ko",-0.7845,0.0,0.365,0.635,01/07/2018 11:18:07,Michael Wolff: President Trump entertained idea of Jared Kushner as possible future secretary of state… https://t.co/xvE9VhD7ut,0.4019,0.153,0.0,0.847,01/07/2018 16:51:20,"""There's only one viewer you care about,"" CNN's Jake Tapper tells Trump aide Stephen Miller during fiery interview… https://t.co/QiQFwegF5P",0.2023,0.142,0.106,0.752,01/07/2018 21:09:19,"On @foxandfriends​, @LawrenceBJones3 slammed Democrats and liberal politicians who he says aren't putting Americans… https://t.co/EwKWxn9Wkk",0.0,0.0,0.0,1.0,01/07/2018 05:13:56,Reader’s Notebook: Total Recall: A Reader’s Guide to Memory Gain. https://t.co/IyzfyBEVnQ,0.5267,0.274,0.0,0.726
90,01/05/2018 22:35:14,"Saturday's Mirror: ""Bulger killer in secret trial"" (via @hendopolis) #tomorrowspaperstoday https://t.co/2OK5MMMHXG",-0.6486,0.0,0.301,0.699,01/07/2018 11:03:05,"President Trump says he would ""absolutely"" engage in talks with Kim Jong Un https://t.co/vNNwOs5gEa https://t.co/aWQND2QPZy",0.34,0.146,0.0,0.854,01/07/2018 16:30:17,"Attorney General Jeff Sessions' marijuana move will backfire, writes Michael Chernis for @CNNOpinion… https://t.co/6ZDLmjl4nD",0.0,0.0,0.0,1.0,01/07/2018 20:57:59,JFK Airport water main break forces terminal evacuation amid massive delays https://t.co/AONLLQl98D,0.0,0.0,0.0,1.0,01/07/2018 02:12:55,"Titans 22, Chiefs 21: Marcus Mariota, With a Play for the Ages, Leads the Titans Past the Chiefs. https://t.co/ncJKM2Yh0e",0.34,0.124,0.0,0.876
91,01/05/2018 22:23:26,"Saturday's FT: ""Hopes rise for productivity rebound"" (via @hendopolis) #tomorrowspaperstoday https://t.co/5a1LpMeEN7",0.4215,0.219,0.0,0.781,01/07/2018 10:48:05,"""I think you're a psychopath"": Judge rebukes man who killed infant in play pen https://t.co/73cHVKQkY2 https://t.co/d7Y4diOizK",-0.4767,0.121,0.226,0.653,01/07/2018 16:15:07,Comedian Stephen Colbert extends Trump satire into animated realm https://t.co/KJ7lMFWJZ3 https://t.co/1kOegGN4hF,0.4767,0.313,0.0,0.687,01/07/2018 20:55:27,Trump slams 'flunky' CNN star Jake Tapper after Stephen Miller grilling goes off the rails https://t.co/b9Qzbk5Hhj,0.0,0.0,0.0,1.0,01/07/2018 01:27:55,"North Dakota State 17, James Madison 13: North Dakota State Reclaims F.C.S. Title From James Madison. https://t.co/Axp6DHLhGf",0.0,0.0,0.0,1.0
92,01/05/2018 22:23:13,"Saturday's Independent: ""Children's wards under threat in winter crisis"" (via @hendopolis) #tomorrowspaperstoday https://t.co/5sgrxbH9gj",-0.8176,0.0,0.405,0.595,01/07/2018 10:33:05,Pres. Trump wants $18 billion from Congress for border wall https://t.co/hL7E8pRrp7 https://t.co/OO1SruS4iN,0.0,0.0,0.0,1.0,01/07/2018 16:00:13,"""Fire and Fury"" publisher is rushing to print more books https://t.co/ePWQLwTdBH https://t.co/28sqcnsyzJ",-0.7269,0.0,0.379,0.621,01/07/2018 20:51:05,".@POTUS, yesterday: ""The wall's going to happen or we're not going to have DACA."" https://t.co/XHSX0qTMf7 https://t.co/BxlY8eeIBa",0.0,0.0,0.0,1.0,01/07/2018 00:56:55,Gunmen Kill 13 in Restive Southern Region of Senegal. https://t.co/oAYLdtkioB,-0.6908,0.0,0.343,0.657
93,01/05/2018 22:07:13,"Saturday's Express: ""NHS warning: icy blast can kill"" (via @hendopolis) #tomorrowspaperstoday https://t.co/jxDU41NJdF",-0.7964,0.0,0.415,0.585,01/07/2018 10:18:09,Immigrant acquitted in Kate Steinle San Francisco pier shooting sentenced on gun charge https://t.co/TomplXyFxd https://t.co/icL9FFD3ZV,-0.128,0.114,0.2,0.686,01/07/2018 15:45:16,Soccer player Philippe Coutinho to have $481 million buyout clause after the Brazilian joins Barcelona from Liverpo… https://t.co/kTh28xJO6J,0.0,0.0,0.0,1.0,01/07/2018 20:48:01,".@Jim_Jordan on Clinton probe: ""Until this week, we hadn't seen much difference between this attorney general and t… https://t.co/LPX8BIgXzA",0.0,0.0,0.0,1.0,01/06/2018 22:45:54,A Swiss Banker Helped Americans Dodge Taxes. Was It a Crime?. https://t.co/7SP45DaxN6,0.0,0.0,0.0,1.0
94,01/05/2018 22:06:37,"Saturday's Telegraph: ""May torn over timing of Hunt's promotion"" (via @hendopolis) #tomorrowspaperstoday https://t.co/WVCZtgmGET",-0.25,0.0,0.143,0.857,01/07/2018 10:03:05,Virginia girl sledding down driveway killed by pickup truck https://t.co/Oqo45hJ2ih https://t.co/3bcZqaqFTB,-0.6705,0.0,0.31,0.69,01/07/2018 15:32:36,"During a fiery interview with CNN's Jake Tapper​, White House senior policy adviser Stephen Miller called former Wh… https://t.co/7yPKNksLFW",-0.34,0.0,0.124,0.876,01/07/2018 20:47:34,"On ""Sunday Morning Futures with @MariaBartiromo,"" Sen. @ThomTillis slammed Democrats who have changed their tune ra… https://t.co/gGRsYl49HO",0.0,0.0,0.0,1.0,01/06/2018 22:44:54,"From Mexico to the U.S., a Nafta Tale of Two Truckers. https://t.co/TQ3UvTV6bB",0.0,0.0,0.0,1.0
95,01/05/2018 22:06:26,"Saturday's Mail: ""Now the NHS tells us: Don't get ill"" (via @hendopolis) #tomorrowspaperstoday https://t.co/JnutjApofb",0.3252,0.152,0.0,0.848,01/07/2018 09:48:04,CDC to hold briefing on how public can prepare for nuclear war https://t.co/zPAh21kkoB https://t.co/A9IIuYcw9T,-0.5994,0.0,0.231,0.769,01/07/2018 15:15:06,"East Coast brrraces for more chill, but warmer weather on the way https://t.co/WG5psteEgB https://t.co/NBB4qW3E6W",0.4932,0.197,0.0,0.803,01/07/2018 20:38:53,".@cvpayne: ""The [unemployment] numbers have come down for all racial demographics, but they've come down sharper...… https://t.co/ZjFgnziCGB",0.0,0.0,0.0,1.0,01/06/2018 22:43:54,Humira’s Best-Selling Drug Formula: Start at a High Price. Go Higher.. https://t.co/yCPBfyfXVQ,0.0,0.0,0.0,1.0
96,01/05/2018 21:37:39,House of Fraser aims to cut store rents https://t.co/KKC989pcqF,-0.2732,0.0,0.208,0.792,01/07/2018 09:33:06,"""Scariest moment of my life"": Cruise ship rides through fierce winter storm https://t.co/IaTztVGyYG https://t.co/TKduGAhKHw",0.0,0.0,0.0,1.0,01/07/2018 15:01:23,".@VanJones68 on #CNNSOTU: ""The people who are actually in charge of the nuclear arsenal have to be evaluated, but t… https://t.co/8Dhz6mzTKu",0.0,0.0,0.0,1.0,01/07/2018 20:36:25,RT @EricShawnTV: I anchor @FoxNews at 4pm ET: More calls for #Iran freedom with #Iranprotests. The defiance was heard in front of the #Whit…,0.6369,0.16,0.0,0.84,01/06/2018 22:41:54,Southwest Airlines Settles Suit but Denies Colluding to Keep Ticket Prices High. https://t.co/I53pde6SJP,-0.7579,0.0,0.371,0.629
97,01/05/2018 21:31:39,"RT @BBCBreaking: Russia mounts fierce criticism of US for convening UN Security Council over Iran protests that are"" internal affair"" https…",-0.34,0.095,0.19,0.714,01/07/2018 09:18:07,Missing Colorado woman Natalie Bollinger found dead after getting restraining order https://t.co/Y6pBz29W4S https://t.co/WJouehlXOY,-0.7579,0.0,0.371,0.629,01/07/2018 15:00:22,"Delta Air Lines flew its last Boeing 747 to an aircraft boneyard in Arizona this week, ending operations for 747s b… https://t.co/RcKxWOpop6",0.0,0.0,0.0,1.0,01/07/2018 20:34:05,".@RCamposDuffy: ""@BarackObama would've killed for these numbers. He presided over one of the worst recoveries since… https://t.co/Cx0y3VuIvh",-0.8625,0.0,0.364,0.636,01/06/2018 21:25:53,India’s Economic Woes Are Piercing Modi’s Aura of Invulnerability. https://t.co/dUOA2K3RsZ,-0.4404,0.0,0.244,0.756
98,01/05/2018 20:48:44,Branson hits back at East Coast rail franchise critics https://t.co/JzZEOG0AAF,-0.296,0.0,0.196,0.804,01/07/2018 09:03:09,Dog chained outside Connecticut home found frozen to death https://t.co/g0AV7eAXiF https://t.co/scIPtPriyH,-0.5994,0.0,0.281,0.719,01/07/2018 14:53:06,"Former George W. Bush strategist Mark McKinnon on the Trump White House response to ""Fire and Fury:"" ""The worst thi… https://t.co/3fi52Vzsn4",-0.7579,0.0,0.255,0.745,01/07/2018 20:32:05,".@SpeakerRyan: ""We have a very bold agenda for 2018."" https://t.co/LZLXqCo0W6",0.4391,0.266,0.0,0.734,01/06/2018 20:53:53,"John Young, Who Led First Space Shuttle Mission, Dies at 87. https://t.co/uKsBDCxSaA",0.0,0.0,0.0,1.0
99,01/05/2018 20:44:50,Woman dies after fall from Scott Monument https://t.co/rOjkr9lMnK,0.0,0.0,0.0,1.0,01/07/2018 08:48:04,Officials issue warning about eating romaine lettuce amid E. coli outbreak https://t.co/bw1FEZ80bo https://t.co/iZ9ZBzktcO,-0.34,0.0,0.167,0.833,01/07/2018 14:47:32,"Former Obama senior adviser David Axelrod on the Trump White House response to ""Fire and Fury:"" ""I think this has b… https://t.co/FmwiOhipoZ",-0.34,0.0,0.103,0.897,01/07/2018 20:29:15,"On @MediaBuzzFNC, Anthony @Scaramucci slammed Michael Wolff's book ""Fire and Fury,"" and defended the accomplishment… https://t.co/FW2UsVcxm9",-0.34,0.0,0.138,0.862,01/06/2018 20:42:53,Opinion: Retirement Tips for the Age of Trump. https://t.co/xV7yUv1aoN,0.0,0.0,0.0,1.0
